id,bidding_zone,timestamp,price_eur_mwh,created_at
935603,NO1,2025-11-02 09:45:00+00,59.05,2026-01-12 15:10:39.134245+00
935604,NO1,2025-11-02 10:00:00+00,60.10,2026-01-12 15:10:39.134245+00
935605,NO1,2025-11-02 10:15:00+00,60.49,2026-01-12 15:10:39.134245+00
935606,NO1,2025-11-02 10:30:00+00,60.03,2026-01-12 15:10:39.134245+00
935607,NO1,2025-11-02 10:45:00+00,59.80,2026-01-12 15:10:39.134245+00
935608,NO1,2025-11-02 11:00:00+00,59.97,2026-01-12 15:10:39.134245+00
935609,NO1,2025-11-02 11:15:00+00,59.87,2026-01-12 15:10:39.134245+00
935610,NO1,2025-11-02 11:30:00+00,60.86,2026-01-12 15:10:39.134245+00
935611,NO1,2025-11-02 11:45:00+00,61.45,2026-01-12 15:10:39.134245+00
935612,NO1,2025-11-02 12:00:00+00,60.91,2026-01-12 15:10:39.134245+00
935613,NO1,2025-11-02 12:15:00+00,61.33,2026-01-12 15:10:39.134245+00
935614,NO1,2025-11-02 12:30:00+00,61.77,2026-01-12 15:10:39.134245+00
935615,NO1,2025-11-02 12:45:00+00,61.83,2026-01-12 15:10:39.134245+00
935616,NO1,2025-11-02 13:00:00+00,62.34,2026-01-12 15:10:39.134245+00
935617,NO1,2025-11-02 13:15:00+00,62.50,2026-01-12 15:10:39.134245+00
935618,NO1,2025-11-02 13:30:00+00,62.58,2026-01-12 15:10:39.134245+00
935619,NO1,2025-11-02 13:45:00+00,62.67,2026-01-12 15:10:39.134245+00
935620,NO1,2025-11-02 14:00:00+00,62.96,2026-01-12 15:10:39.134245+00
935621,NO1,2025-11-02 14:15:00+00,63.10,2026-01-12 15:10:39.134245+00
935622,NO1,2025-11-02 14:30:00+00,63.22,2026-01-12 15:10:39.134245+00
935623,NO1,2025-11-02 14:45:00+00,63.35,2026-01-12 15:10:39.134245+00
935624,NO1,2025-11-02 15:00:00+00,64.63,2026-01-12 15:10:39.134245+00
935625,NO1,2025-11-02 15:15:00+00,64.91,2026-01-12 15:10:39.134245+00
935626,NO1,2025-11-02 15:30:00+00,65.09,2026-01-12 15:10:39.134245+00
935627,NO1,2025-11-02 15:45:00+00,65.16,2026-01-12 15:10:39.134245+00
935628,NO1,2025-11-02 16:00:00+00,65.71,2026-01-12 15:10:39.134245+00
935629,NO1,2025-11-02 16:15:00+00,65.92,2026-01-12 15:10:39.134245+00
935630,NO1,2025-11-02 16:30:00+00,65.93,2026-01-12 15:10:39.134245+00
935631,NO1,2025-11-02 16:45:00+00,65.91,2026-01-12 15:10:39.134245+00
935632,NO1,2025-11-02 17:00:00+00,65.38,2026-01-12 15:10:39.134245+00
935633,NO1,2025-11-02 17:15:00+00,65.37,2026-01-12 15:10:39.134245+00
935634,NO1,2025-11-02 17:30:00+00,65.28,2026-01-12 15:10:39.134245+00
935635,NO1,2025-11-02 17:45:00+00,65.11,2026-01-12 15:10:39.134245+00
935636,NO1,2025-11-02 18:00:00+00,65.09,2026-01-12 15:10:39.134245+00
935637,NO1,2025-11-02 18:15:00+00,65.03,2026-01-12 15:10:39.134245+00
935638,NO1,2025-11-02 18:30:00+00,64.95,2026-01-12 15:10:39.134245+00
935639,NO1,2025-11-02 18:45:00+00,64.74,2026-01-12 15:10:39.134245+00
935640,NO1,2025-11-02 19:00:00+00,64.64,2026-01-12 15:10:39.134245+00
935641,NO1,2025-11-02 19:15:00+00,64.44,2026-01-12 15:10:39.134245+00
935642,NO1,2025-11-02 19:30:00+00,64.33,2026-01-12 15:10:39.134245+00
935643,NO1,2025-11-02 19:45:00+00,64.00,2026-01-12 15:10:39.134245+00
935644,NO1,2025-11-02 20:15:00+00,63.79,2026-01-12 15:10:39.134245+00
935645,NO1,2025-11-02 20:30:00+00,63.67,2026-01-12 15:10:39.134245+00
935646,NO1,2025-11-02 20:45:00+00,63.47,2026-01-12 15:10:39.134245+00
935647,NO1,2025-11-02 21:00:00+00,61.96,2026-01-12 15:10:39.134245+00
935648,NO1,2025-11-02 21:15:00+00,61.80,2026-01-12 15:10:39.134245+00
935649,NO1,2025-11-02 21:30:00+00,61.69,2026-01-12 15:10:39.134245+00
935650,NO1,2025-11-02 21:45:00+00,61.53,2026-01-12 15:10:39.134245+00
935651,NO1,2025-11-02 22:00:00+00,60.07,2026-01-12 15:10:39.134245+00
935652,NO1,2025-11-02 22:15:00+00,59.88,2026-01-12 15:10:39.134245+00
935653,NO1,2025-11-02 22:30:00+00,59.78,2026-01-12 15:10:39.134245+00
935654,NO1,2025-11-02 22:45:00+00,59.63,2026-01-12 15:10:39.134245+00
935655,NO1,2025-11-02 23:00:00+00,58.50,2026-01-12 15:10:39.134245+00
935656,NO1,2025-11-02 23:15:00+00,58.52,2026-01-12 15:10:39.134245+00
935657,NO1,2025-11-02 23:30:00+00,58.34,2026-01-12 15:10:39.134245+00
935658,NO1,2025-11-02 23:45:00+00,58.16,2026-01-12 15:10:39.134245+00
935659,NO1,2025-11-03 00:00:00+00,56.00,2026-01-12 15:10:39.134245+00
935660,NO1,2025-11-03 00:15:00+00,55.95,2026-01-12 15:10:39.134245+00
935661,NO1,2025-11-03 00:30:00+00,55.89,2026-01-12 15:10:39.134245+00
935662,NO1,2025-11-03 00:45:00+00,55.68,2026-01-12 15:10:39.134245+00
935663,NO1,2025-11-03 01:00:00+00,54.19,2026-01-12 15:10:39.134245+00
935664,NO1,2025-11-03 01:15:00+00,53.88,2026-01-12 15:10:39.134245+00
935665,NO1,2025-11-03 01:30:00+00,53.11,2026-01-12 15:10:39.134245+00
935666,NO1,2025-11-03 02:00:00+00,50.30,2026-01-12 15:10:39.134245+00
935667,NO1,2025-11-03 02:15:00+00,50.23,2026-01-12 15:10:39.134245+00
935668,NO1,2025-11-03 02:30:00+00,50.16,2026-01-12 15:10:39.134245+00
935669,NO1,2025-11-03 02:45:00+00,50.09,2026-01-12 15:10:39.134245+00
935670,NO1,2025-11-03 03:00:00+00,50.01,2026-01-12 15:10:39.134245+00
935671,NO1,2025-11-03 03:15:00+00,50.16,2026-01-12 15:10:39.134245+00
935672,NO1,2025-11-03 03:30:00+00,50.36,2026-01-12 15:10:39.134245+00
935673,NO1,2025-11-03 03:45:00+00,50.57,2026-01-12 15:10:39.134245+00
935674,NO1,2025-11-03 04:00:00+00,52.26,2026-01-12 15:10:39.134245+00
935675,NO1,2025-11-03 04:15:00+00,53.82,2026-01-12 15:10:39.134245+00
935676,NO1,2025-11-03 04:30:00+00,54.89,2026-01-12 15:10:39.134245+00
935677,NO1,2025-11-03 04:45:00+00,55.99,2026-01-12 15:10:39.134245+00
935678,NO1,2025-11-03 05:00:00+00,59.75,2026-01-12 15:10:39.134245+00
935679,NO1,2025-11-03 05:15:00+00,59.95,2026-01-12 15:10:39.134245+00
935680,NO1,2025-11-03 05:30:00+00,60.16,2026-01-12 15:10:39.134245+00
935681,NO1,2025-11-03 05:45:00+00,59.72,2026-01-12 15:10:39.134245+00
935682,NO1,2025-11-03 06:00:00+00,60.98,2026-01-12 15:10:39.134245+00
935683,NO1,2025-11-03 06:15:00+00,61.05,2026-01-12 15:10:39.134245+00
935684,NO1,2025-11-03 06:30:00+00,61.06,2026-01-12 15:10:39.134245+00
935685,NO1,2025-11-03 06:45:00+00,61.08,2026-01-12 15:10:39.134245+00
935686,NO1,2025-11-03 07:00:00+00,62.86,2026-01-12 15:10:39.134245+00
935687,NO1,2025-11-03 07:15:00+00,62.75,2026-01-12 15:10:39.134245+00
935688,NO1,2025-11-03 07:30:00+00,62.34,2026-01-12 15:10:39.134245+00
935689,NO1,2025-11-03 07:45:00+00,61.98,2026-01-12 15:10:39.134245+00
935690,NO1,2025-11-03 08:00:00+00,63.60,2026-01-12 15:10:39.134245+00
935691,NO1,2025-11-03 08:15:00+00,63.18,2026-01-12 15:10:39.134245+00
935692,NO1,2025-11-03 08:30:00+00,62.70,2026-01-12 15:10:39.134245+00
935693,NO1,2025-11-03 08:45:00+00,61.82,2026-01-12 15:10:39.134245+00
935694,NO1,2025-11-03 09:00:00+00,64.30,2026-01-12 15:10:39.134245+00
935695,NO1,2025-11-03 09:15:00+00,63.34,2026-01-12 15:10:39.134245+00
935696,NO1,2025-11-03 09:30:00+00,62.71,2026-01-12 15:10:39.134245+00
935697,NO1,2025-11-03 09:45:00+00,61.64,2026-01-12 15:10:39.134245+00
935698,NO1,2025-11-03 10:00:00+00,63.26,2026-01-12 15:10:39.134245+00
935699,NO1,2025-11-03 10:15:00+00,62.62,2026-01-12 15:10:39.134245+00
935700,NO1,2025-11-03 10:30:00+00,62.09,2026-01-12 15:10:39.134245+00
935701,NO1,2025-11-03 10:45:00+00,61.92,2026-01-12 15:10:39.134245+00
935702,NO1,2025-11-03 11:00:00+00,61.83,2026-01-12 15:10:39.134245+00
935703,NO1,2025-11-03 11:15:00+00,61.48,2026-01-12 15:10:39.134245+00
935704,NO1,2025-11-03 11:30:00+00,61.39,2026-01-12 15:10:39.134245+00
935705,NO1,2025-11-03 11:45:00+00,61.47,2026-01-12 15:10:39.134245+00
935706,NO1,2025-11-03 12:00:00+00,61.55,2026-01-12 15:10:39.134245+00
935707,NO1,2025-11-03 12:15:00+00,61.88,2026-01-12 15:10:39.134245+00
935708,NO1,2025-11-03 12:30:00+00,62.07,2026-01-12 15:10:39.134245+00
935709,NO1,2025-11-03 12:45:00+00,61.95,2026-01-12 15:10:39.134245+00
935710,NO1,2025-11-03 13:00:00+00,61.25,2026-01-12 15:10:39.134245+00
935711,NO1,2025-11-03 13:15:00+00,62.11,2026-01-12 15:10:39.134245+00
935712,NO1,2025-11-03 13:30:00+00,62.48,2026-01-12 15:10:39.134245+00
935713,NO1,2025-11-03 13:45:00+00,63.08,2026-01-12 15:10:39.134245+00
935714,NO1,2025-11-03 14:00:00+00,62.57,2026-01-12 15:10:39.134245+00
935715,NO1,2025-11-03 14:15:00+00,63.82,2026-01-12 15:10:39.134245+00
935716,NO1,2025-11-03 14:30:00+00,64.08,2026-01-12 15:10:39.134245+00
935717,NO1,2025-11-03 14:45:00+00,64.06,2026-01-12 15:10:39.134245+00
935718,NO1,2025-11-03 15:00:00+00,64.21,2026-01-12 15:10:39.134245+00
935719,NO1,2025-11-03 15:15:00+00,64.43,2026-01-12 15:10:39.134245+00
935720,NO1,2025-11-03 15:30:00+00,64.73,2026-01-12 15:10:39.134245+00
935721,NO1,2025-11-03 15:45:00+00,64.92,2026-01-12 15:10:39.134245+00
935722,NO1,2025-11-03 16:00:00+00,66.76,2026-01-12 15:10:39.134245+00
935723,NO1,2025-11-03 16:15:00+00,69.03,2026-01-12 15:10:39.134245+00
935724,NO1,2025-11-03 16:30:00+00,69.41,2026-01-12 15:10:39.134245+00
935725,NO1,2025-11-03 16:45:00+00,69.29,2026-01-12 15:10:39.134245+00
935726,NO1,2025-11-03 17:00:00+00,69.43,2026-01-12 15:10:39.134245+00
935727,NO1,2025-11-03 17:15:00+00,68.91,2026-01-12 15:10:39.134245+00
935728,NO1,2025-11-03 17:30:00+00,67.28,2026-01-12 15:10:39.134245+00
935729,NO1,2025-11-03 17:45:00+00,65.44,2026-01-12 15:10:39.134245+00
935730,NO1,2025-11-03 18:00:00+00,64.83,2026-01-12 15:10:39.134245+00
935731,NO1,2025-11-03 18:15:00+00,64.07,2026-01-12 15:10:39.134245+00
935732,NO1,2025-11-03 18:30:00+00,63.60,2026-01-12 15:10:39.134245+00
935733,NO1,2025-11-03 18:45:00+00,63.14,2026-01-12 15:10:39.134245+00
935734,NO1,2025-11-03 19:00:00+00,61.93,2026-01-12 15:10:39.134245+00
935735,NO1,2025-11-03 19:15:00+00,61.34,2026-01-12 15:10:39.134245+00
935736,NO1,2025-11-03 19:30:00+00,60.54,2026-01-12 15:10:39.134245+00
935737,NO1,2025-11-03 19:45:00+00,58.83,2026-01-12 15:10:39.134245+00
935738,NO1,2025-11-03 20:00:00+00,59.62,2026-01-12 15:10:39.134245+00
935739,NO1,2025-11-03 20:15:00+00,57.00,2026-01-12 15:10:39.134245+00
935740,NO1,2025-11-03 20:30:00+00,58.68,2026-01-12 15:10:39.134245+00
935741,NO1,2025-11-03 20:45:00+00,54.59,2026-01-12 15:10:39.134245+00
935742,NO1,2025-11-03 21:00:00+00,52.03,2026-01-12 15:10:39.134245+00
935743,NO1,2025-11-03 21:15:00+00,49.70,2026-01-12 15:10:39.134245+00
935744,NO1,2025-11-03 21:30:00+00,47.34,2026-01-12 15:10:39.134245+00
935745,NO1,2025-11-03 21:45:00+00,41.62,2026-01-12 15:10:39.134245+00
935746,NO1,2025-11-03 22:00:00+00,45.07,2026-01-12 15:10:39.134245+00
935747,NO1,2025-11-03 22:15:00+00,28.33,2026-01-12 15:10:39.134245+00
935748,NO1,2025-11-03 22:30:00+00,27.57,2026-01-12 15:10:39.134245+00
935749,NO1,2025-11-03 22:45:00+00,11.31,2026-01-12 15:10:39.134245+00
935750,NO1,2025-11-03 23:00:00+00,5.80,2026-01-12 15:10:39.134245+00
935751,NO1,2025-11-03 23:15:00+00,14.05,2026-01-12 15:10:39.134245+00
935752,NO1,2025-11-03 23:30:00+00,8.54,2026-01-12 15:10:39.134245+00
935753,NO1,2025-11-03 23:45:00+00,5.74,2026-01-12 15:10:39.134245+00
935754,NO1,2025-11-04 00:00:00+00,8.56,2026-01-12 15:10:39.134245+00
935755,NO1,2025-11-04 00:15:00+00,6.41,2026-01-12 15:10:39.134245+00
935756,NO1,2025-11-04 00:30:00+00,7.06,2026-01-12 15:10:39.134245+00
935757,NO1,2025-11-04 00:45:00+00,5.64,2026-01-12 15:10:39.134245+00
935758,NO1,2025-11-04 01:00:00+00,4.90,2026-01-12 15:10:39.134245+00
935759,NO1,2025-11-04 01:15:00+00,4.15,2026-01-12 15:10:39.134245+00
935760,NO1,2025-11-04 01:30:00+00,4.80,2026-01-12 15:10:39.134245+00
935761,NO1,2025-11-04 01:45:00+00,4.91,2026-01-12 15:10:39.134245+00
935762,NO1,2025-11-04 02:00:00+00,4.88,2026-01-12 15:10:39.134245+00
935763,NO1,2025-11-04 02:15:00+00,4.92,2026-01-12 15:10:39.134245+00
935764,NO1,2025-11-04 02:30:00+00,5.48,2026-01-12 15:10:39.134245+00
935765,NO1,2025-11-04 02:45:00+00,6.35,2026-01-12 15:10:39.134245+00
935766,NO1,2025-11-04 03:00:00+00,4.94,2026-01-12 15:10:39.134245+00
935767,NO1,2025-11-04 03:15:00+00,4.92,2026-01-12 15:10:39.134245+00
935768,NO1,2025-11-04 03:30:00+00,6.36,2026-01-12 15:10:39.134245+00
935769,NO1,2025-11-04 03:45:00+00,4.93,2026-01-12 15:10:39.134245+00
935770,NO1,2025-11-04 04:00:00+00,10.51,2026-01-12 15:10:39.134245+00
935771,NO1,2025-11-04 04:15:00+00,9.00,2026-01-12 15:10:39.134245+00
935772,NO1,2025-11-04 04:30:00+00,9.05,2026-01-12 15:10:39.134245+00
935773,NO1,2025-11-04 04:45:00+00,5.73,2026-01-12 15:10:39.134245+00
935774,NO1,2025-11-04 05:00:00+00,30.43,2026-01-12 15:10:39.134245+00
935775,NO1,2025-11-04 05:15:00+00,42.18,2026-01-12 15:10:39.134245+00
935776,NO1,2025-11-04 05:30:00+00,40.44,2026-01-12 15:10:39.134245+00
935777,NO1,2025-11-04 05:45:00+00,38.93,2026-01-12 15:10:39.134245+00
935778,NO1,2025-11-04 06:00:00+00,44.23,2026-01-12 15:10:39.134245+00
935779,NO1,2025-11-04 06:15:00+00,47.55,2026-01-12 15:10:39.134245+00
935780,NO1,2025-11-04 06:30:00+00,48.39,2026-01-12 15:10:39.134245+00
935781,NO1,2025-11-04 06:45:00+00,48.73,2026-01-12 15:10:39.134245+00
935782,NO1,2025-11-04 07:00:00+00,53.47,2026-01-12 15:10:39.134245+00
935783,NO1,2025-11-04 07:15:00+00,55.11,2026-01-12 15:10:39.134245+00
935784,NO1,2025-11-04 07:30:00+00,54.75,2026-01-12 15:10:39.134245+00
935785,NO1,2025-11-04 07:45:00+00,54.67,2026-01-12 15:10:39.134245+00
935786,NO1,2025-11-04 08:00:00+00,57.94,2026-01-12 15:10:39.134245+00
935787,NO1,2025-11-04 08:15:00+00,57.71,2026-01-12 15:10:39.134245+00
935788,NO1,2025-11-04 08:30:00+00,57.57,2026-01-12 15:10:39.134245+00
935789,NO1,2025-11-04 08:45:00+00,53.33,2026-01-12 15:10:39.134245+00
935790,NO1,2025-11-04 09:00:00+00,60.61,2026-01-12 15:10:39.134245+00
935791,NO1,2025-11-04 09:15:00+00,57.26,2026-01-12 15:10:39.134245+00
935792,NO1,2025-11-04 09:30:00+00,54.23,2026-01-12 15:10:39.134245+00
935793,NO1,2025-11-04 09:45:00+00,49.56,2026-01-12 15:10:39.134245+00
935794,NO1,2025-11-04 10:00:00+00,53.99,2026-01-12 15:10:39.134245+00
935795,NO1,2025-11-04 10:15:00+00,51.52,2026-01-12 15:10:39.134245+00
935796,NO1,2025-11-04 10:30:00+00,49.23,2026-01-12 15:10:39.134245+00
935797,NO1,2025-11-04 10:45:00+00,48.90,2026-01-12 15:10:39.134245+00
935798,NO1,2025-11-04 11:00:00+00,47.58,2026-01-12 15:10:39.134245+00
935799,NO1,2025-11-04 11:15:00+00,48.39,2026-01-12 15:10:39.134245+00
935800,NO1,2025-11-04 11:30:00+00,49.24,2026-01-12 15:10:39.134245+00
935801,NO1,2025-11-04 11:45:00+00,52.44,2026-01-12 15:10:39.134245+00
935802,NO1,2025-11-04 12:00:00+00,50.05,2026-01-12 15:10:39.134245+00
935803,NO1,2025-11-04 12:15:00+00,55.80,2026-01-12 15:10:39.134245+00
935804,NO1,2025-11-04 12:30:00+00,59.60,2026-01-12 15:10:39.134245+00
935805,NO1,2025-11-04 12:45:00+00,59.45,2026-01-12 15:10:39.134245+00
935806,NO1,2025-11-04 13:00:00+00,55.16,2026-01-12 15:10:39.134245+00
935807,NO1,2025-11-04 13:15:00+00,56.44,2026-01-12 15:10:39.134245+00
935808,NO1,2025-11-04 13:30:00+00,56.61,2026-01-12 15:10:39.134245+00
935809,NO1,2025-11-04 13:45:00+00,58.22,2026-01-12 15:10:39.134245+00
935810,NO1,2025-11-04 14:00:00+00,59.33,2026-01-12 15:10:39.134245+00
935811,NO1,2025-11-04 14:15:00+00,59.92,2026-01-12 15:10:39.134245+00
935812,NO1,2025-11-04 14:30:00+00,60.74,2026-01-12 15:10:39.134245+00
935813,NO1,2025-11-04 14:45:00+00,61.07,2026-01-12 15:10:39.134245+00
935814,NO1,2025-11-04 15:00:00+00,61.78,2026-01-12 15:10:39.134245+00
935815,NO1,2025-11-04 15:15:00+00,62.14,2026-01-12 15:10:39.134245+00
935816,NO1,2025-11-04 15:30:00+00,62.29,2026-01-12 15:10:39.134245+00
935817,NO1,2025-11-04 15:45:00+00,62.52,2026-01-12 15:10:39.134245+00
935818,NO1,2025-11-04 16:00:00+00,63.06,2026-01-12 15:10:39.134245+00
935819,NO1,2025-11-04 16:15:00+00,62.91,2026-01-12 15:10:39.134245+00
935820,NO1,2025-11-04 16:30:00+00,62.83,2026-01-12 15:10:39.134245+00
935821,NO1,2025-11-04 16:45:00+00,62.76,2026-01-12 15:10:39.134245+00
935822,NO1,2025-11-04 17:00:00+00,61.97,2026-01-12 15:10:39.134245+00
935823,NO1,2025-11-04 17:15:00+00,62.17,2026-01-12 15:10:39.134245+00
935824,NO1,2025-11-04 17:30:00+00,61.89,2026-01-12 15:10:39.134245+00
935825,NO1,2025-11-04 17:45:00+00,61.31,2026-01-12 15:10:39.134245+00
935826,NO1,2025-11-04 18:00:00+00,60.61,2026-01-12 15:10:39.134245+00
935827,NO1,2025-11-04 18:15:00+00,60.41,2026-01-12 15:10:39.134245+00
935828,NO1,2025-11-04 18:30:00+00,60.02,2026-01-12 15:10:39.134245+00
935829,NO1,2025-11-04 18:45:00+00,59.73,2026-01-12 15:10:39.134245+00
935830,NO1,2025-11-04 19:00:00+00,59.67,2026-01-12 15:10:39.134245+00
935831,NO1,2025-11-04 19:15:00+00,58.97,2026-01-12 15:10:39.134245+00
935832,NO1,2025-11-04 19:30:00+00,58.95,2026-01-12 15:10:39.134245+00
935833,NO1,2025-11-04 19:45:00+00,58.37,2026-01-12 15:10:39.134245+00
935834,NO1,2025-11-04 20:00:00+00,54.38,2026-01-12 15:10:39.134245+00
935835,NO1,2025-11-04 20:15:00+00,54.00,2026-01-12 15:10:39.134245+00
935836,NO1,2025-11-04 20:30:00+00,53.48,2026-01-12 15:10:39.134245+00
935837,NO1,2025-11-04 20:45:00+00,53.18,2026-01-12 15:10:39.134245+00
935838,NO1,2025-11-04 21:00:00+00,53.16,2026-01-12 15:10:39.134245+00
935839,NO1,2025-11-04 21:15:00+00,52.61,2026-01-12 15:10:39.134245+00
935840,NO1,2025-11-04 21:30:00+00,50.66,2026-01-12 15:10:39.134245+00
935841,NO1,2025-11-04 21:45:00+00,50.23,2026-01-12 15:10:39.134245+00
935842,NO1,2025-11-04 22:00:00+00,49.13,2026-01-12 15:10:39.134245+00
935843,NO1,2025-11-04 22:15:00+00,48.00,2026-01-12 15:10:39.134245+00
935844,NO1,2025-11-04 22:30:00+00,47.55,2026-01-12 15:10:39.134245+00
935845,NO1,2025-11-04 22:45:00+00,46.93,2026-01-12 15:10:39.134245+00
935846,NO1,2025-11-04 23:00:00+00,49.15,2026-01-12 15:10:39.134245+00
935847,NO1,2025-11-04 23:15:00+00,49.33,2026-01-12 15:10:39.134245+00
935848,NO1,2025-11-04 23:30:00+00,48.77,2026-01-12 15:10:39.134245+00
935849,NO1,2025-11-04 23:45:00+00,48.66,2026-01-12 15:10:39.134245+00
935850,NO1,2025-11-05 00:00:00+00,47.93,2026-01-12 15:10:39.134245+00
935851,NO1,2025-11-05 00:15:00+00,47.94,2026-01-12 15:10:39.134245+00
935852,NO1,2025-11-05 00:30:00+00,47.69,2026-01-12 15:10:39.134245+00
935853,NO1,2025-11-05 00:45:00+00,47.80,2026-01-12 15:10:39.134245+00
935854,NO1,2025-11-05 01:00:00+00,48.97,2026-01-12 15:10:39.134245+00
935855,NO1,2025-11-05 01:15:00+00,48.48,2026-01-12 15:10:39.134245+00
935856,NO1,2025-11-05 01:30:00+00,48.11,2026-01-12 15:10:39.134245+00
935857,NO1,2025-11-05 01:45:00+00,48.06,2026-01-12 15:10:39.134245+00
935858,NO1,2025-11-05 02:00:00+00,45.34,2026-01-12 15:10:39.134245+00
935859,NO1,2025-11-05 02:15:00+00,45.33,2026-01-12 15:10:39.134245+00
935860,NO1,2025-11-05 02:30:00+00,45.03,2026-01-12 15:10:39.134245+00
935861,NO1,2025-11-05 02:45:00+00,45.13,2026-01-12 15:10:39.134245+00
935862,NO1,2025-11-05 03:00:00+00,45.05,2026-01-12 15:10:39.134245+00
935863,NO1,2025-11-05 03:15:00+00,45.53,2026-01-12 15:10:39.134245+00
935864,NO1,2025-11-05 03:30:00+00,44.86,2026-01-12 15:10:39.134245+00
935865,NO1,2025-11-05 03:45:00+00,44.76,2026-01-12 15:10:39.134245+00
935866,NO1,2025-11-05 04:00:00+00,46.13,2026-01-12 15:10:39.134245+00
935867,NO1,2025-11-05 04:15:00+00,46.43,2026-01-12 15:10:39.134245+00
935868,NO1,2025-11-05 04:30:00+00,46.91,2026-01-12 15:10:39.134245+00
935869,NO1,2025-11-05 04:45:00+00,47.41,2026-01-12 15:10:39.134245+00
935870,NO1,2025-11-05 05:00:00+00,49.04,2026-01-12 15:10:39.134245+00
935871,NO1,2025-11-05 05:15:00+00,51.10,2026-01-12 15:10:39.134245+00
935872,NO1,2025-11-05 05:30:00+00,52.18,2026-01-12 15:10:39.134245+00
935873,NO1,2025-11-05 05:45:00+00,53.46,2026-01-12 15:10:39.134245+00
935874,NO1,2025-11-05 06:00:00+00,55.12,2026-01-12 15:10:39.134245+00
935875,NO1,2025-11-05 06:15:00+00,57.05,2026-01-12 15:10:39.134245+00
935876,NO1,2025-11-05 06:30:00+00,57.94,2026-01-12 15:10:39.134245+00
935877,NO1,2025-11-05 06:45:00+00,61.94,2026-01-12 15:10:39.134245+00
935878,NO1,2025-11-05 07:00:00+00,57.97,2026-01-12 15:10:39.134245+00
935879,NO1,2025-11-05 07:15:00+00,57.99,2026-01-12 15:10:39.134245+00
935880,NO1,2025-11-05 07:30:00+00,59.71,2026-01-12 15:10:39.134245+00
935881,NO1,2025-11-05 07:45:00+00,58.64,2026-01-12 15:10:39.134245+00
935882,NO1,2025-11-05 08:00:00+00,61.14,2026-01-12 15:10:39.134245+00
935883,NO1,2025-11-05 08:15:00+00,61.12,2026-01-12 15:10:39.134245+00
935884,NO1,2025-11-05 08:30:00+00,61.45,2026-01-12 15:10:39.134245+00
935885,NO1,2025-11-05 08:45:00+00,61.30,2026-01-12 15:10:39.134245+00
935886,NO1,2025-11-05 09:00:00+00,62.78,2026-01-12 15:10:39.134245+00
935887,NO1,2025-11-05 09:15:00+00,58.94,2026-01-12 15:10:39.134245+00
935888,NO1,2025-11-05 09:30:00+00,57.99,2026-01-12 15:10:39.134245+00
935889,NO1,2025-11-05 09:45:00+00,56.17,2026-01-12 15:10:39.134245+00
935890,NO1,2025-11-05 10:00:00+00,57.55,2026-01-12 15:10:39.134245+00
935891,NO1,2025-11-05 10:15:00+00,56.40,2026-01-12 15:10:39.134245+00
935892,NO1,2025-11-05 10:30:00+00,57.38,2026-01-12 15:10:39.134245+00
935893,NO1,2025-11-05 10:45:00+00,57.62,2026-01-12 15:10:39.134245+00
935894,NO1,2025-11-05 11:00:00+00,54.49,2026-01-12 15:10:39.134245+00
935895,NO1,2025-11-05 11:15:00+00,57.49,2026-01-12 15:10:39.134245+00
935896,NO1,2025-11-05 11:30:00+00,61.81,2026-01-12 15:10:39.134245+00
935897,NO1,2025-11-05 11:45:00+00,63.36,2026-01-12 15:10:39.134245+00
935898,NO1,2025-11-05 12:00:00+00,62.98,2026-01-12 15:10:39.134245+00
935899,NO1,2025-11-05 12:15:00+00,63.30,2026-01-12 15:10:39.134245+00
935900,NO1,2025-11-05 12:30:00+00,63.24,2026-01-12 15:10:39.134245+00
935901,NO1,2025-11-05 12:45:00+00,63.52,2026-01-12 15:10:39.134245+00
935902,NO1,2025-11-05 13:00:00+00,63.22,2026-01-12 15:10:39.134245+00
935903,NO1,2025-11-05 13:15:00+00,63.13,2026-01-12 15:10:39.134245+00
935904,NO1,2025-11-05 13:30:00+00,63.00,2026-01-12 15:10:39.134245+00
935905,NO1,2025-11-05 13:45:00+00,63.04,2026-01-12 15:10:39.134245+00
935906,NO1,2025-11-05 14:00:00+00,64.53,2026-01-12 15:10:39.134245+00
935907,NO1,2025-11-05 14:15:00+00,64.78,2026-01-12 15:10:39.134245+00
935908,NO1,2025-11-05 14:30:00+00,64.79,2026-01-12 15:10:39.134245+00
935909,NO1,2025-11-05 14:45:00+00,64.78,2026-01-12 15:10:39.134245+00
935910,NO1,2025-11-05 15:00:00+00,65.92,2026-01-12 15:10:39.134245+00
935911,NO1,2025-11-05 15:15:00+00,66.07,2026-01-12 15:10:39.134245+00
935912,NO1,2025-11-05 15:30:00+00,66.26,2026-01-12 15:10:39.134245+00
935913,NO1,2025-11-05 15:45:00+00,66.42,2026-01-12 15:10:39.134245+00
935914,NO1,2025-11-05 16:00:00+00,67.09,2026-01-12 15:10:39.134245+00
935915,NO1,2025-11-05 16:15:00+00,70.07,2026-01-12 15:10:39.134245+00
935916,NO1,2025-11-05 16:30:00+00,70.71,2026-01-12 15:10:39.134245+00
935917,NO1,2025-11-05 16:45:00+00,69.96,2026-01-12 15:10:39.134245+00
935918,NO1,2025-11-05 17:00:00+00,67.55,2026-01-12 15:10:39.134245+00
935919,NO1,2025-11-05 17:15:00+00,67.16,2026-01-12 15:10:39.134245+00
